AT1G01190	GO:0005506
AT1G01190	GO:0016021
AT1G01190	GO:0016705
AT1G01190	GO:0020037
AT1G01190	GO:0055114
AT1G01200	GO:0003924
AT1G01200	GO:0005525
AT1G01200	GO:0005634
AT1G01200	GO:0005768
AT1G01200	GO:0005794
AT1G01200	GO:0006886
AT1G01200	GO:0009504
AT1G01200	GO:0010008
AT1G01200	GO:0032482
AT1G01200	GO:0042546
AT1G01210	GO:0001056
AT1G01210	GO:0003676
AT1G01210	GO:0003899
AT1G01210	GO:0005666
AT1G01210	GO:0005730
AT1G01210	GO:0006355
AT1G01210	GO:0006386
AT1G01210	GO:0008270
AT1G01210	GO:0042779
AT1G01220	GO:0005524
AT1G01220	GO:0005975
AT1G01220	GO:0016310
AT1G01220	GO:0042352
AT1G01220	GO:0046872
AT1G01220	GO:0047341
AT1G01220	GO:0050201
AT1G01230	GO:0005515
AT1G01230	GO:0005783
AT1G01230	GO:0006672
AT1G01230	GO:0006979
AT1G01230	GO:0010150
AT1G01230	GO:0016021
AT1G01230	GO:0030148
AT1G01230	GO:0034976
AT1G01230	GO:0035339
AT1G01230	GO:0042742
AT1G01230	GO:0090156
AT1G01230	GO:1900060
AT1G01240	GO:0016021
AT1G01250	GO:0003677
AT1G01250	GO:0003700
AT1G01250	GO:0005634
AT1G01250	GO:0006355
AT1G01250	GO:0009873
AT1G01260	GO:0003700
AT1G01260	GO:0005515
AT1G01260	GO:0005634
AT1G01260	GO:0005737
AT1G01260	GO:0006355
AT1G01260	GO:0010629
AT1G01260	GO:0044212
AT1G01260	GO:0046983
AT1G01280	GO:0002933
AT1G01280	GO:0005506
AT1G01280	GO:0009555
AT1G01280	GO:0010208
AT1G01280	GO:0010584
AT1G01280	GO:0016020
AT1G01280	GO:0016021
AT1G01280	GO:0016709
AT1G01280	GO:0020037
AT1G01280	GO:0048653
AT1G01280	GO:0051791
AT1G01280	GO:0051792
AT1G01280	GO:0052722
AT1G01280	GO:0055114
AT1G01280	GO:0080110
AT1G01290	GO:0005739
AT1G01290	GO:0005759
AT1G01290	GO:0006777
AT1G01290	GO:0009507
AT1G01290	GO:0061799
AT1G01300	GO:0004190
AT1G01300	GO:0006508
AT1G01300	GO:0009505
AT1G01300	GO:0016020
AT1G01300	GO:0030163
AT1G01300	GO:0080167
AT1G01305	GO:0003674
AT1G01305	GO:0008150
AT1G01310	GO:0003674
AT1G01310	GO:0005615
AT1G01310	GO:0008150
AT1G01320	GO:0005634
AT1G01320	GO:0005829
AT1G01335	GO:0005634
AT1G01335	GO:0005737
AT1G01335	GO:0009734
AT1G01335	GO:0010930
AT1G01335	GO:0016021
AT1G01335	GO:0048364
AT1G01340	GO:0005216
AT1G01340	GO:0005516
AT1G01340	GO:0005886
AT1G01340	GO:0016021
AT1G01340	GO:0030552
AT1G01340	GO:0030553
AT1G01340	GO:0034220
AT1G01350	GO:0003677
AT1G01350	GO:0005684
AT1G01350	GO:0034247
AT1G01350	GO:0046872
AT1G01355	GO:0003676
AT1G01355	GO:0004519
AT1G01355	GO:0005777
AT1G01355	GO:0010468
AT1G01355	GO:0090305
AT1G01360	GO:0004864
AT1G01360	GO:0005515
AT1G01360	GO:0005634
AT1G01360	GO:0005737
AT1G01360	GO:0005886
AT1G01360	GO:0009738
AT1G01360	GO:0010427
AT1G01360	GO:0032515
AT1G01360	GO:0038023
AT1G01360	GO:0042803
AT1G01360	GO:0080163
AT1G01370	GO:0000775
AT1G01370	GO:0000777
AT1G01370	GO:0000785
AT1G01370	GO:0000786
AT1G01370	GO:0005515
AT1G01370	GO:0005634
AT1G01370	GO:0006334
AT1G01370	GO:0009567
AT1G01370	GO:0016021
AT1G01370	GO:0031492
AT1G01370	GO:0034508
AT1G01370	GO:0046982
AT1G01370	GO:0051301
AT1G01370	GO:0051307
AT1G01370	GO:0051321
AT1G01370	GO:0055085
AT1G01380	GO:0003700
AT1G01380	GO:0005634
AT1G01380	GO:0006355
AT1G01380	GO:0030154
AT1G01380	GO:0043565
AT1G01380	GO:0044212
AT1G01380	GO:0080147
AT1G01380	GO:1900033
AT1G01390	GO:0005783
AT1G01390	GO:0008194
AT1G01390	GO:0043231
AT1G01390	GO:0080043
AT1G01390	GO:0080044
AT1G01400	GO:0008150
AT1G01410	GO:0003723
AT1G01410	GO:0005737
AT1G01410	GO:0006417
AT1G01420	GO:0005783
AT1G01420	GO:0008194
AT1G01420	GO:0043231
AT1G01420	GO:0080043
AT1G01420	GO:0080044
AT1G01430	GO:0005794
AT1G01430	GO:0016021
AT1G01430	GO:0016413
AT1G01440	GO:0008150
AT1G01450	GO:0004712
AT1G01450	GO:0005524
AT1G01450	GO:0006468
AT1G01453	GO:0003674
AT1G01453	GO:0005886
AT1G01453	GO:0008150
AT1G01453	GO:0016021
AT1G01460	GO:0005524
AT1G01460	GO:0016308
AT1G01460	GO:0046854
AT1G01470	GO:0003674
AT1G01470	GO:0005829
AT1G01470	GO:0009269
AT1G01470	GO:0009611
AT1G01470	GO:0009644
AT1G01470	GO:0050832
AT1G01480	GO:0005515
AT1G01480	GO:0009693
AT1G01480	GO:0009835
AT1G01480	GO:0016847
AT1G01480	GO:0030170
AT1G01480	GO:0042218
AT1G01490	GO:0030001
AT1G01490	GO:0046872
AT1G01500	GO:0004617
AT1G01500	GO:0008150
AT1G01500	GO:0016021
AT1G01500	GO:0055114
AT1G01510	GO:0000226
AT1G01510	GO:0005515
AT1G01510	GO:0005802
AT1G01510	GO:0005829
AT1G01510	GO:0005874
AT1G01510	GO:0006970
AT1G01510	GO:0008360
AT1G01510	GO:0009651
AT1G01510	GO:0009965
AT1G01510	GO:0010091
AT1G01510	GO:0010482
AT1G01510	GO:0010494
AT1G01510	GO:0031129
AT1G01510	GO:0034063
AT1G01510	GO:0042802
AT1G01510	GO:0042803
AT1G01510	GO:0042814
AT1G01510	GO:0045604
AT1G01510	GO:0048444
AT1G01510	GO:0048530
AT1G01510	GO:0051287
AT1G01510	GO:0055114
AT1G01510	GO:2000039
AT1G01520	GO:0003677
AT1G01520	GO:0003700
AT1G01520	GO:0005634
AT1G01520	GO:0006355
AT1G01520	GO:0009651
AT1G01530	GO:0000977
AT1G01530	GO:0000982
AT1G01530	GO:0003700
AT1G01530	GO:0005634
AT1G01530	GO:0007275
AT1G01530	GO:0008134
AT1G01530	GO:0009911
AT1G01530	GO:0043565
AT1G01530	GO:0044212
AT1G01530	GO:0045944
AT1G01530	GO:0046983
AT1G01540	GO:0004674
AT1G01540	GO:0004675
AT1G01540	GO:0005524
AT1G01540	GO:0005886
AT1G01540	GO:0006468
AT1G01540	GO:0007178
AT1G01540	GO:0016021
AT1G01540	GO:0046777
AT1G01550	GO:0005886
AT1G01550	GO:0009507
AT1G01550	GO:0009793
AT1G01550	GO:0048364
AT1G01550	GO:0048367
AT1G01560	GO:0000165
AT1G01560	GO:0004707
AT1G01560	GO:0005515
AT1G01560	GO:0005524
AT1G01560	GO:0005634
AT1G01560	GO:0005737
AT1G01560	GO:0005829
AT1G01560	GO:0009737
AT1G01560	GO:0010468
AT1G01560	GO:0035556
AT1G01570	GO:0008375
AT1G01570	GO:0016021
AT1G01580	GO:0000293
AT1G01580	GO:0005886
AT1G01580	GO:0006811
AT1G01580	GO:0009617
AT1G01580	GO:0015688
AT1G01580	GO:0016021
AT1G01580	GO:0046872
AT1G01580	GO:0055072
AT1G01580	GO:0055114
AT1G01590	GO:0000293
AT1G01590	GO:0006811
AT1G01590	GO:0016021
AT1G01590	GO:0046872
AT1G01590	GO:0055114
AT1G01600	GO:0005506
AT1G01600	GO:0006631
AT1G01600	GO:0016021
AT1G01600	GO:0018685
AT1G01600	GO:0020037
AT1G01600	GO:0055114
AT1G01600	GO:0070330
AT1G01610	GO:0008654
AT1G01610	GO:0010143
AT1G01610	GO:0016020
AT1G01610	GO:0016021
AT1G01610	GO:0016311
AT1G01610	GO:0016791
AT1G01610	GO:0090447
AT1G01610	GO:0102419
AT1G01620	GO:0005515
AT1G01620	GO:0005773
AT1G01620	GO:0005886
AT1G01620	GO:0006833
AT1G01620	GO:0009414
AT1G01620	GO:0009506
AT1G01620	GO:0009507
AT1G01620	GO:0015250
AT1G01620	GO:0016020
AT1G01620	GO:0016021
AT1G01620	GO:0055085
AT1G01640	GO:0005515
AT1G01640	GO:0016567
AT1G01650	GO:0005765
AT1G01650	GO:0010008
AT1G01650	GO:0030660
AT1G01650	GO:0033619
AT1G01650	GO:0042500
AT1G01650	GO:0071458
AT1G01650	GO:0071556
AT1G01660	GO:0004842
AT1G01660	GO:0016567
AT1G01670	GO:0004842
AT1G01670	GO:0016567
AT1G01680	GO:0004842
AT1G01680	GO:0005634
AT1G01680	GO:0005737
AT1G01680	GO:0016567
AT1G01690	GO:0005634
AT1G01690	GO:0009553
AT1G01690	GO:0009555
AT1G01690	GO:0009556
AT1G01690	GO:0042138
AT1G01690	GO:0051026
AT1G01695	GO:0008150
AT1G01695	GO:0016740
AT1G01700	GO:0005089
AT1G01710	GO:0005777
AT1G01710	GO:0005829
AT1G01710	GO:0006637
AT1G01710	GO:0009062
AT1G01710	GO:0047617
AT1G01720	GO:0003677
AT1G01720	GO:0003700
AT1G01720	GO:0005634
AT1G01720	GO:0006355
AT1G01720	GO:0009611
AT1G01720	GO:0009788
AT1G01720	GO:0019900
AT1G01725	GO:0008150
AT1G01730	GO:0008150
AT1G01740	GO:0004674
AT1G01740	GO:0005524
AT1G01740	GO:0005886
AT1G01740	GO:0006468
AT1G01740	GO:0009742
AT1G01750	GO:0003779
AT1G01750	GO:0005737
AT1G01750	GO:0015629
AT1G01750	GO:0030042
AT1G01760	GO:0003723
AT1G01760	GO:0005634
AT1G01760	GO:0006400
AT1G01760	GO:0008251
AT1G01760	GO:0042803
AT1G01760	GO:0046872
AT1G01770	GO:0008150
AT1G01780	GO:0005737
AT1G01780	GO:0005856
AT1G01780	GO:0046872
AT1G01780	GO:0051015
AT1G01780	GO:0051017
AT1G01790	GO:0009507
AT1G01790	GO:0009658
AT1G01790	GO:0009941
AT1G01790	GO:0010109
AT1G01790	GO:0015386
AT1G01790	GO:0016020
AT1G01790	GO:0016021
AT1G01790	GO:0031969
AT1G01790	GO:0071805
AT1G01790	GO:1902600
AT1G01800	GO:0009505
AT1G01800	GO:0055114
AT1G01810	GO:0003674
AT1G01810	GO:0008150
AT1G01820	GO:0005515
AT1G01820	GO:0005777
AT1G01820	GO:0005778
AT1G01820	GO:0005779
AT1G01820	GO:0007031
AT1G01820	GO:0009506
AT1G01820	GO:0016559
AT1G01820	GO:0042802
AT1G01820	GO:0044375
AT1G01840	GO:0008150
AT1G01860	GO:0000179
AT1G01860	GO:0003723
AT1G01860	GO:0009409
AT1G01860	GO:0009507
AT1G01860	GO:0016422
AT1G01860	GO:0031167
AT1G01860	GO:0080009
AT1G01880	GO:0003677
AT1G01880	GO:0003690
AT1G01880	GO:0003697
AT1G01880	GO:0005634
AT1G01880	GO:0006281
AT1G01880	GO:0008821
AT1G01880	GO:0009555
AT1G01880	GO:0017108
AT1G01880	GO:0045145
AT1G01880	GO:0046872
AT1G01880	GO:0048256
AT1G01880	GO:0051908
AT1G01880	GO:0090305
AT1G01900	GO:0004252
AT1G01900	GO:0005618
AT1G01900	GO:0006508
AT1G01900	GO:0031012
AT1G01910	GO:0005515
AT1G01910	GO:0005524
AT1G01910	GO:0005829
AT1G01910	GO:0006620
AT1G01910	GO:0016887
AT1G01910	GO:0043529
AT1G01910	GO:0043621
AT1G01910	GO:0048767
AT1G01910	GO:0071816
AT1G01920	GO:0016279
AT1G01920	GO:0018026
AT1G01930	GO:0004843
AT1G01930	GO:0030433
AT1G01930	GO:0036266
AT1G01930	GO:0071630
AT1G01930	GO:0072671
AT1G01940	GO:0000413
AT1G01940	GO:0003755
AT1G01940	GO:0005737
AT1G01940	GO:0006457
AT1G01950	GO:0003777
AT1G01950	GO:0005524
AT1G01950	GO:0005737
AT1G01950	GO:0005871
AT1G01950	GO:0005874
AT1G01950	GO:0007018
AT1G01950	GO:0008017
AT1G01950	GO:0016887
AT1G01950	GO:0032886
AT1G01950	GO:0048364
AT1G01960	GO:0005086
AT1G01960	GO:0005634
AT1G01960	GO:0005802
AT1G01960	GO:0005829
AT1G01960	GO:0009561
AT1G01960	GO:0015031
AT1G01960	GO:0016192
AT1G01960	GO:0032012
AT1G01960	GO:0032588
AT1G01980	GO:0005576
AT1G01980	GO:0005794
AT1G01980	GO:0005886
AT1G01980	GO:0009505
AT1G01980	GO:0016899
AT1G01980	GO:0055114
AT1G01980	GO:0071949
AT1G01990	GO:0005575
AT1G01990	GO:0008150
AT1G02000	GO:0005975
AT1G02000	GO:0016021
AT1G02000	GO:0032580
AT1G02000	GO:0050378
AT1G02000	GO:0050662
AT1G02010	GO:0006904
AT1G02010	GO:0015031
AT1G02020	GO:0009507
AT1G02020	GO:0016491
AT1G02020	GO:0055114
AT1G02030	GO:0003676
AT1G02030	GO:0003700
AT1G02030	GO:0005634
AT1G02030	GO:0006355
AT1G02030	GO:0046872
AT1G02050	GO:0005515
AT1G02050	GO:0005783
AT1G02050	GO:0009813
AT1G02050	GO:0010584
AT1G02050	GO:0030639
AT1G02050	GO:0080110
AT1G02050	GO:0090439
AT1G02060	GO:0005739
AT1G02060	GO:0009507
AT1G02065	GO:0003677
AT1G02065	GO:0005634
AT1G02065	GO:0005737
AT1G02065	GO:0009554
AT1G02065	GO:0009556
AT1G02065	GO:0030154
AT1G02065	GO:0046872
AT1G02065	GO:0048653
AT1G02070	GO:0005575
AT1G02080	GO:0000932
AT1G02080	GO:0005829
AT1G02080	GO:0016020
AT1G02080	GO:0017148
AT1G02080	GO:0032947
AT1G02090	GO:0000338
AT1G02090	GO:0005515
AT1G02090	GO:0005829
AT1G02090	GO:0007275
AT1G02090	GO:0008180
AT1G02090	GO:0009585
AT1G02090	GO:0010387
AT1G02100	GO:0005737
AT1G02100	GO:0008757
AT1G02100	GO:0016020
AT1G02100	GO:0032259
AT1G02100	GO:1900458
AT1G02110	GO:0005886
AT1G02110	GO:0071249
AT1G02120	GO:0005783
AT1G02120	GO:0009507
AT1G02120	GO:0009626
AT1G02120	GO:0009723
AT1G02120	GO:0009751
AT1G02120	GO:0009873
AT1G02120	GO:0016021
AT1G02120	GO:0042742
AT1G02120	GO:0043069
AT1G02130	GO:0000139
AT1G02130	GO:0003924
AT1G02130	GO:0005525
AT1G02130	GO:0005773
AT1G02130	GO:0005789
AT1G02130	GO:0005886
AT1G02130	GO:0006886
AT1G02130	GO:0006888
AT1G02130	GO:0032482
AT1G02130	GO:0032588
AT1G02130	GO:0046686
AT1G02140	GO:0000184
AT1G02140	GO:0000932
AT1G02140	GO:0003723
AT1G02140	GO:0005515
AT1G02140	GO:0005654
AT1G02140	GO:0005730
AT1G02140	GO:0006397
AT1G02140	GO:0006417
AT1G02140	GO:0008380
AT1G02140	GO:0009507
AT1G02140	GO:0009793
AT1G02140	GO:0010183
AT1G02140	GO:0010628
AT1G02140	GO:0016607
AT1G02140	GO:0035145
AT1G02140	GO:0051028
AT1G02145	GO:0000030
AT1G02145	GO:0005783
AT1G02145	GO:0005788
AT1G02145	GO:0005789
AT1G02145	GO:0006487
AT1G02145	GO:0006488
AT1G02145	GO:0016021
AT1G02145	GO:0030433
AT1G02145	GO:0052824
AT1G02145	GO:0052917
AT1G02145	GO:0097502
AT1G02150	GO:0003729
AT1G02150	GO:0005739
AT1G02150	GO:0009507
AT1G02160	GO:0008150
AT1G02170	GO:0004197
AT1G02170	GO:0005515
AT1G02170	GO:0006508
AT1G02170	GO:0006952
AT1G02170	GO:0043068
AT1G02180	GO:0008150
AT1G02190	GO:0000170
AT1G02190	GO:0005506
AT1G02190	GO:0005789
AT1G02190	GO:0016021
AT1G02190	GO:0030148
AT1G02190	GO:0055114
AT1G02205	GO:0000170
AT1G02205	GO:0005506
AT1G02205	GO:0005789
AT1G02205	GO:0009414
AT1G02205	GO:0010025
AT1G02205	GO:0016021
AT1G02205	GO:0030148
AT1G02205	GO:0042742
AT1G02205	GO:0043447
AT1G02205	GO:0050832
AT1G02205	GO:0055114
AT1G02210	GO:0003677
AT1G02210	GO:0005634
AT1G02210	GO:0006355
AT1G02220	GO:0003700
AT1G02220	GO:0005634
AT1G02220	GO:0006355
AT1G02220	GO:0044212
AT1G02230	GO:0003677
AT1G02230	GO:0003700
AT1G02230	GO:0005634
AT1G02230	GO:0006355
AT1G02250	GO:0003677
AT1G02250	GO:0003700
AT1G02250	GO:0005634
AT1G02250	GO:0005886
AT1G02250	GO:0006355
AT1G02250	GO:0010089
AT1G02260	GO:0016021
AT1G02260	GO:0055085
AT1G02270	GO:0005509
AT1G02270	GO:0005634
AT1G02270	GO:0009409
AT1G02270	GO:0016021
AT1G02280	GO:0003924
AT1G02280	GO:0005515
AT1G02280	GO:0005525
AT1G02280	GO:0009507
AT1G02280	GO:0009707
AT1G02280	GO:0009941
AT1G02280	GO:0015450
AT1G02280	GO:0016021
AT1G02280	GO:0042802
AT1G02280	GO:0042803
AT1G02280	GO:0045036
AT1G02280	GO:0046872
AT1G02280	GO:0071806
AT1G02290	GO:0008150
AT1G02290	GO:0031011
AT1G02300	GO:0004197
AT1G02300	GO:0005615
AT1G02300	GO:0005764
AT1G02300	GO:0006952
AT1G02300	GO:0050790
AT1G02300	GO:0051603
AT1G02305	GO:0004197
AT1G02305	GO:0005615
AT1G02305	GO:0005764
AT1G02305	GO:0005773
AT1G02305	GO:0005829
AT1G02305	GO:0006952
AT1G02305	GO:0050790
AT1G02305	GO:0051603
AT1G02310	GO:0005576
AT1G02310	GO:0016985
AT1G02310	GO:0046355
AT1G02320	GO:0008150
AT1G02330	GO:0005515
AT1G02330	GO:0005634
AT1G02330	GO:0005681
AT1G02330	GO:0010099
AT1G02330	GO:0016607
AT1G02330	GO:0048024
AT1G02330	GO:0055121
AT1G02330	GO:0080022
AT1G02330	GO:1904667
AT1G02335	GO:0005618
AT1G02335	GO:0009506
AT1G02335	GO:0010497
AT1G02335	GO:0030145
AT1G02335	GO:0045735
AT1G02335	GO:0048046
AT1G02335	GO:2000280
AT1G02340	GO:0003677
AT1G02340	GO:0003700
AT1G02340	GO:0003712
AT1G02340	GO:0005515
AT1G02340	GO:0005634
AT1G02340	GO:0005829
AT1G02340	GO:0006355
AT1G02340	GO:0009585
AT1G02340	GO:0009642
AT1G02340	GO:0009738
AT1G02340	GO:0009785
AT1G02340	GO:0010218
AT1G02340	GO:0046983
AT1G02360	GO:0004568
AT1G02360	GO:0005975
AT1G02360	GO:0006032
AT1G02360	GO:0016998
AT1G02370	GO:0003674
AT1G02370	GO:0005739
AT1G02370	GO:0008150
AT1G02380	GO:0008150
AT1G02380	GO:0016021
AT1G02390	GO:0004366
AT1G02390	GO:0010143
AT1G02390	GO:0016020
AT1G02390	GO:0016021
AT1G02390	GO:0016024
AT1G02390	GO:0016311
AT1G02390	GO:0016791
AT1G02390	GO:0090447
AT1G02390	GO:0102420
AT1G02400	GO:0009639
AT1G02400	GO:0009686
AT1G02400	GO:0045487
AT1G02400	GO:0046872
AT1G02400	GO:0051213
AT1G02400	GO:0052634
AT1G02400	GO:0052635
AT1G02400	GO:0055114
AT1G02405	GO:0003674
AT1G02405	GO:0008150
AT1G02405	GO:0016021
AT1G02405	GO:0031225
AT1G02410	GO:0005507
AT1G02410	GO:0005739
AT1G02410	GO:0005743
AT1G02410	GO:0008150
AT1G02410	GO:0009846
AT1G02410	GO:0010101
AT1G02410	GO:0032592
AT1G02410	GO:0043621
AT1G02410	GO:1904960
AT1G02420	GO:0003674
AT1G02420	GO:0005739
AT1G02430	GO:0005525
AT1G02430	GO:0005737
AT1G02430	GO:0006886
AT1G02430	GO:0016192
AT1G02440	GO:0005525
AT1G02440	GO:0005737
AT1G02440	GO:0006886
AT1G02440	GO:0016192
AT1G02450	GO:0005515
AT1G02450	GO:0005634
AT1G02450	GO:0010112
AT1G02450	GO:0042742
AT1G02450	GO:0045892
AT1G02460	GO:0004650
AT1G02460	GO:0005576
AT1G02460	GO:0005975
AT1G02460	GO:0016829
AT1G02460	GO:0071555
AT1G02475	GO:0008150
AT1G02490	GO:0005575
AT1G02490	GO:0008150
AT1G02500	GO:0004478
AT1G02500	GO:0005515
AT1G02500	GO:0005524
AT1G02500	GO:0005618
AT1G02500	GO:0005829
AT1G02500	GO:0005886
AT1G02500	GO:0006556
AT1G02500	GO:0006730
AT1G02500	GO:0009651
AT1G02500	GO:0009693
AT1G02500	GO:0016020
AT1G02500	GO:0046686
AT1G02500	GO:0046872
AT1G02500	GO:0071281
AT1G02510	GO:0005887
AT1G02510	GO:0009705
AT1G02510	GO:0022841
AT1G02510	GO:0071805
AT1G02520	GO:0005524
AT1G02520	GO:0005886
AT1G02520	GO:0009506
AT1G02520	GO:0010315
AT1G02520	GO:0010329
AT1G02520	GO:0010540
AT1G02520	GO:0016021
AT1G02520	GO:0042626
AT1G02520	GO:0055085
AT1G02530	GO:0001228
AT1G02530	GO:0005524
AT1G02530	GO:0005634
AT1G02530	GO:0010315
AT1G02530	GO:0010329
AT1G02530	GO:0010540
AT1G02530	GO:0016021
AT1G02530	GO:0042626
AT1G02530	GO:0045944
AT1G02530	GO:0055085
AT1G02540	GO:0008150
AT1G02550	GO:0030599
AT1G02550	GO:0043086
AT1G02550	GO:0046910
AT1G02560	GO:0004176
AT1G02560	GO:0004252
AT1G02560	GO:0006515
AT1G02560	GO:0009368
AT1G02560	GO:0009507
AT1G02560	GO:0009532
AT1G02560	GO:0009534
AT1G02560	GO:0009570
AT1G02560	GO:0009579
AT1G02560	GO:0009840
AT1G02560	GO:0009941
AT1G02560	GO:0051117
AT1G02570	GO:0003674
AT1G02570	GO:0008150
AT1G02570	GO:0016021
AT1G02575	GO:0003674
AT1G02575	GO:0008150
AT1G02575	GO:0016021
AT1G02580	GO:0003700
AT1G02580	GO:0005515
AT1G02580	GO:0005634
AT1G02580	GO:0006349
AT1G02580	GO:0009646
AT1G02580	GO:0018024
AT1G02580	GO:0031519
AT1G02580	GO:0034968
AT1G02580	GO:0043565
AT1G02580	GO:0045892
AT1G02580	GO:0048317
AT1G02580	GO:2000014
AT1G02610	GO:0008270
AT1G02610	GO:0016021
AT1G02620	GO:0003400
AT1G02620	GO:0003924
AT1G02620	GO:0005525
AT1G02620	GO:0005783
AT1G02620	GO:0006886
AT1G02620	GO:0006888
AT1G02620	GO:0016050
AT1G02620	GO:0030127
AT1G02620	GO:0061024
AT1G02620	GO:0070863
AT1G02620	GO:0070971
AT1G02630	GO:0005337
AT1G02630	GO:0005886
AT1G02630	GO:0016021
AT1G02630	GO:1901642
AT1G02640	GO:0005576
AT1G02640	GO:0009044
AT1G02640	GO:0009505
AT1G02640	GO:0031222
AT1G02640	GO:0045493
AT1G02640	GO:0046556
AT1G02660	GO:0002213
AT1G02660	GO:0008970
AT1G02660	GO:0009507
AT1G02660	GO:0009570
AT1G02660	GO:0016042
AT1G02660	GO:0031349
AT1G02660	GO:0031969
AT1G02660	GO:0047714
AT1G02660	GO:0052739
AT1G02660	GO:0052740
AT1G02660	GO:0102549
AT1G02680	GO:0003677
AT1G02680	GO:0003712
AT1G02680	GO:0005634
AT1G02680	GO:0005669
AT1G02680	GO:0005886
AT1G02680	GO:0006357
AT1G02680	GO:0006366
AT1G02680	GO:0009793
AT1G02680	GO:0009960
AT1G02680	GO:0046982
AT1G02680	GO:0048316
AT1G02690	GO:0005643
AT1G02690	GO:0005654
AT1G02690	GO:0005829
AT1G02690	GO:0006607
AT1G02690	GO:0008139
AT1G02690	GO:0008565
AT1G02690	GO:0061608
AT1G02710	GO:0008150
AT1G02720	GO:0000139
AT1G02720	GO:0005783
AT1G02720	GO:0005794
AT1G02720	GO:0016021
AT1G02720	GO:0045489
AT1G02720	GO:0047262
AT1G02720	GO:0048354
